"URL","histogramsData/Fr/0","histogramsData/Fr/1","histogramsData/Fr/10","histogramsData/Fr/11","histogramsData/Fr/12","histogramsData/Fr/13","histogramsData/Fr/14","histogramsData/Fr/15","histogramsData/Fr/16","histogramsData/Fr/17","histogramsData/Fr/18","histogramsData/Fr/2","histogramsData/Fr/3","histogramsData/Fr/4","histogramsData/Fr/5","histogramsData/Fr/6","histogramsData/Fr/7","histogramsData/Fr/8","histogramsData/Fr/9","histogramsData/Mo/0","histogramsData/Mo/1","histogramsData/Mo/10","histogramsData/Mo/11","histogramsData/Mo/12","histogramsData/Mo/13","histogramsData/Mo/14","histogramsData/Mo/15","histogramsData/Mo/16","histogramsData/Mo/17","histogramsData/Mo/18","histogramsData/Mo/19","histogramsData/Mo/2","histogramsData/Mo/3","histogramsData/Mo/4","histogramsData/Mo/5","histogramsData/Mo/6","histogramsData/Mo/7","histogramsData/Mo/8","histogramsData/Mo/9","histogramsData/Sa/0","histogramsData/Sa/1","histogramsData/Sa/10","histogramsData/Sa/11","histogramsData/Sa/12","histogramsData/Sa/13","histogramsData/Sa/14","histogramsData/Sa/15","histogramsData/Sa/16","histogramsData/Sa/17","histogramsData/Sa/2","histogramsData/Sa/3","histogramsData/Sa/4","histogramsData/Sa/5","histogramsData/Sa/6","histogramsData/Sa/7","histogramsData/Sa/8","histogramsData/Sa/9","histogramsData/Su/0","histogramsData/Su/1","histogramsData/Su/10","histogramsData/Su/11","histogramsData/Su/12","histogramsData/Su/13","histogramsData/Su/14","histogramsData/Su/15","histogramsData/Su/16","histogramsData/Su/17","histogramsData/Su/2","histogramsData/Su/3","histogramsData/Su/4","histogramsData/Su/5","histogramsData/Su/6","histogramsData/Su/7","histogramsData/Su/8","histogramsData/Su/9","histogramsData/Th/0","histogramsData/Th/1","histogramsData/Th/10","histogramsData/Th/11","histogramsData/Th/12","histogramsData/Th/13","histogramsData/Th/14","histogramsData/Th/15","histogramsData/Th/16","histogramsData/Th/17","histogramsData/Th/18","histogramsData/Th/19","histogramsData/Th/2","histogramsData/Th/3","histogramsData/Th/4","histogramsData/Th/5","histogramsData/Th/6","histogramsData/Th/7","histogramsData/Th/8","histogramsData/Th/9","histogramsData/Tu/0","histogramsData/Tu/1","histogramsData/Tu/10","histogramsData/Tu/11","histogramsData/Tu/12","histogramsData/Tu/13","histogramsData/Tu/14","histogramsData/Tu/15","histogramsData/Tu/16","histogramsData/Tu/17","histogramsData/Tu/18","histogramsData/Tu/19","histogramsData/Tu/2","histogramsData/Tu/3","histogramsData/Tu/4","histogramsData/Tu/5","histogramsData/Tu/6","histogramsData/Tu/7","histogramsData/Tu/8","histogramsData/Tu/9","histogramsData/We/0","histogramsData/We/1","histogramsData/We/10","histogramsData/We/11","histogramsData/We/12","histogramsData/We/13","histogramsData/We/14","histogramsData/We/15","histogramsData/We/16","histogramsData/We/17","histogramsData/We/18","histogramsData/We/19","histogramsData/We/2","histogramsData/We/3","histogramsData/We/4","histogramsData/We/5","histogramsData/We/6","histogramsData/We/7","histogramsData/We/8","histogramsData/We/9","placeName"
"https://www.google.ca/search?q=nysc+38th+broadway&gws_rd=cr&ei=IS__V_LOKoXOeK_doagP","0","9","32","38","53","60","50","30","0","0",,"41","38","15","20","32","39","41","35","0","9","54","56","62","69","71","60","39","0",,,"28","49","49","32","24","30","43","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5","31","33","45","56","54","39","22","0",,,"42","67","27","24","33","39","39","35","0","13","47","49","60","75","75","56","30","0",,,"30","38","30","26","34","45","50","50","0","5","43","50","60","68","65","50","32","0",,,"64","54","17","23","32","38","41","41","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+633+3rd+ave&gws_rd=cr&ei=KC__V4moGMLbe_SHu8gL","0","50","27","36","46","46","34","19","0","0",,"61","51","33","25","23","23","23","23","0","30","22","35","57","70","61","39","17","0",,,"35","29","20","17","22","26","23","20","0","0","28","0","0","0","0","0","0","0","7","22","41","53","47","28","20","36","0","0","19","0","0","0","0","0","0","0","9","17","20","20","14","10","20","29","0","32","51","52","52","51","49","46","41","0",,,"51","39","20","19","27","35","42","47","0","26","23","33","55","65","56","33","14","0",,,"38","38","29","17","19","39","54","36","0","52","26","35","58","75","65","38","14","0",,,"58","38","15","12","22","33","38","31","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+41st+street+-+theatre+district&gws_rd=cr&ei=Ly__V7_WC8OteLnvpsgF","0","5","26","41","52","47","31","14","0","0",,"17","20","13","13","17","19","17","17","0","6","26","39","62","75","66","41","17","0",,,"16","17","13","14","22","26","27","26","0","0","21","11","0","0","0","0","0","0","3","6","12","17","20","23","27","28","0","0","0","0","0","0","0","0","0","0","5","12","17","14","14","20","8","0","0","7","39","53","60","57","43","27","13","0",,,"13","20","23","21","15","12","13","24","0","8","31","48","62","64","53","36","20","0",,,"13","17","22","22","19","15","14","18","0","13","26","39","53","59","50","34","17","0",,,"20","22","19","16","16","17","17","19","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+44th+5th&gws_rd=cr&ei=Ni__V76IFsjIerzRv5gO","0","15","15","20","29","26","15","4","0","0",,"33","26","13","13","15","17","17","15","0","22","8","22","50","62","38","11","2","0",,,"39","24","8","6","8","11","8","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12","6","19","43","50","30","8","1","0",,,"33","26","10","10","15","12","6","1","0","33","2","8","26","48","53","31","11","0",,,"55","20","4","8","17","22","15","6","0","13","4","15","46","75","64","29","6","0",,,"29","17","15","22","24","20","13","6","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+48th+2nd&gws_rd=cr&ei=PS__V7rhCsHSevX6t7gF","0","0","47","39","29","23","31","42","35","14",,"17","38","20","13","22","32","42","47","0","8","50","41","38","45","56","59","51","35","19",,"17","23","22","17","19","31","45","53","0","0","19","23","25","19","0","0","0","0","8","19","31","38","37","28","19","14","0","0","25","37","37","23","0","0","0","0","4","11","23","34","37","31","22","17","0","14","42","35","33","42","55","57","43","24","9",,"24","32","30","23","20","24","35","43","0","1","53","45","39","39","42","45","39","29","16",,"7","29","45","34","26","37","48","56","0","11","57","32","22","23","32","41","45","47","41",,"11","11","11","13","19","38","65","75","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+48th+6th+rockefeller+center&gws_rd=cr&ei=Qy__V671LYLqeceur7gO","0","5","16","14","20","29","29","19","0","0",,"18","30","26","14","11","16","20","20","0","0","12","14","26","54","75","59","28","0",,,"14","14","14","14","14","14","14","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5","16","15","21","45","64","42","13","0",,,"15","27","23","16","15","18","18","18","0","0","14","19","34","56","63","49","25","0",,,"9","11","14","17","19","19","18","16","0","0","23","30","36","40","42","41","38","0",,,"14","36","34","14","11","16","18","20","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+49th+broadway&gws_rd=cr&ei=Sy__V5WSIoTJeImymMgD","0","14","35","35","42","50","49","35","18","0",,"43","34","13","15","26","35","41","39","0","7","26","30","49","73","75","49","20","0",,,"22","38","40","30","28","31","33","30","0","0","34","26","17","10","0","0","0","0","9","18","26","29","33","37","41","40","0","0","29","18","0","0","0","0","0","0","7","13","20","25","26","28","32","34","0","9","22","30","45","55","48","27","10","0",,,"15","23","30","36","38","37","31","26","0","11","23","28","44","59","58","38","17","0",,,"17","23","29","33","35","34","30","26","0","8","27","34","51","68","64","39","16","0",,,"13","18","23","28","31","32","31","29","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+51st+lexington&gws_rd=cr&ei=Ui__V6KQMIa1ecHNhNgN","0","0","19","26","31","34","35","32","23","0",,"5","9","14","19","19","15","12","12","0","0","28","25","26","35","47","53","51","42","29",,"6","11","11","9","9","15","25","29","0","0","20","12","0","0","0","0","0","0","0","9","17","25","29","29","26","25","0","0","0","0","0","0","0","0","0","0","0","2","8","25","23","14","15","12","0","3","18","20","29","43","56","59","52","37","21",,"7","9","7","6","10","16","20","20","0","6","15","17","28","48","67","75","67","47","26",,"15","15","8","5","9","17","23","22","0","5","22","23","29","39","48","51","45","32","19",,"6","9","12","15","19","22","23","23","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+59th+park&gws_rd=cr&ei=WS__V9zyMsa3ebyujbAJ","0","4","28","26","28","38","47","39","20","6",,"6","11","14","20","24","28","30","29","0","3","24","18","27","53","71","60","32","11",,,"7","11","16","20","23","28","34","34","0","0","12","0","0","0","0","0","0","0","9","20","32","39","37","31","27","21","0","0","4","0","0","0","0","0","0","0","6","11","14","18","19","16","12","8","0","3","23","18","22","48","75","60","24","4",,,"6","12","15","17","18","21","26","27","0","2","23","19","24","43","62","64","47","24",,,"7","14","19","19","19","23","29","29","0","5","21","18","20","37","62","70","47","20",,,"8","11","14","18","21","23","26","23","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+62nd+broadway&gws_rd=cr&ei=YS__V9auFYGye8TFq4AP","0","5","20","14","17","27","36","32","19","0",,"8","10","11","14","17","23","27","25","0","3","30","19","19","36","63","75","59","31","10",,"8","12","11","8","11","22","34","38","0","0","11","19","27","26","15","0","0","0","12","31","39","34","30","29","23","14","0","0","19","17","23","30","19","0","0","0","2","12","36","44","27","17","19","20","0","4","18","18","24","39","54","57","43","23","9",,"9","12","8","6","8","13","17","19","0","12","20","19","26","39","56","65","65","51","35",,"12","12","12","14","17","23","30","27","0","17","26","20","25","39","58","70","63","44","23",,"19","14","8","8","15","26","32","32","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+63+west+end&gws_rd=cr&ei=Zy__V4-9M8nXesiXqNgL","0","0","29","26","35","57","75","63","32","0",,"5","11","20","26","35","38","38","35","0","0","35","35","35","35","43","57","55","32","14",,"8","11","14","20","23","29","32","35","0","0","43","32","17","35","2","0","0","0","11","29","43","43","35","26","32","43","0","0","20","26","29","23","14","0","0","0","8","14","20","29","32","32","26","20","0","2","31","31","28","25","28","34","37","28","19",,"8","17","22","31","34","31","31","28","0","11","14","11","17","32","55","63","52","29","11",,"17","26","35","40","43","40","32","23","0","8","35","35","32","35","40","46","43","29","11",,"17","29","38","43","43","43","40","38","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+23+w+73rd&gws_rd=cr&ei=bi__V_zaCsm0eb-Jl7gC","0","2","25","17","17","26","41","50","44","26",,"7","14","24","34","41","45","42","34","0","8","29","28","32","45","61","69","68","55","34",,"12","18","24","29","34","35","35","34","0","0","23","34","42","37","21","0","0","0","17","38","59","69","71","59","41","24","0","0","45","45","41","34","25","0","0","0","8","25","48","63","59","48","42","44","0","5","24","24","24","26","36","60","75","56","24",,"13","27","39","40","32","22","19","21","0","8","26","26","32","44","58","68","65","52","34",,"14","20","26","32","37","37","35","31","0","10","24","23","25","35","50","62","61","47","28",,"14","18","24","28","31","31","31","28","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+76th+1st&gws_rd=cr&ei=dC__V6uFN8esePW4rKAM","0","21","31","39","50","57","58","51","38","26",,"29","35","38","38","35","30","26","26","0","20","31","32","38","46","54","57","53","44","32",,"27","32","35","37","38","39","38","35","0","33","44","45","42","35","26","0","0","0","51","66","71","65","53","42","38","41","0","22","37","35","33","28","20","0","0","0","31","40","49","55","56","52","45","40","0","20","36","36","42","52","62","63","56","41","25",,"33","41","39","33","28","30","35","37","0","25","36","38","41","50","65","75","70","50","29",,"43","49","38","27","24","27","31","35","0","20","24","35","46","57","64","65","58","46","34",,"29","36","39","38","32","24","19","19","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+7th+avenue+at+10th+street&gws_rd=cr&ei=fC__V7-TDcare6n3o4AM","0","0","25","33","50","66","75","65","44","23",,"2","15","12","20","29","33","32","28","0","1","35","38","38","44","53","56","48","33","18",,"4","12","26","40","44","38","30","32","0","0","20","22","18","8","0","0","0","0","8","26","51","66","59","44","30","22","0","0","14","19","28","17","0","0","0","0","7","17","26","32","32","29","26","19","0","6","52","51","46","41","34","27","20","15","9",,"10","15","20","27","34","41","46","51","0","1","47","38","30","36","48","54","46","28","12",,"5","17","33","47","47","40","40","47","0","0","35","36","41","47","48","43","32","20","11",,"7","12","20","29","36","38","38","36","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+80th+broadway&gws_rd=cr&ei=hC__V52nAoSkepOKvfgK","0","10","23","23","24","28","31","27","18","9",,"14","18","20","20","20","21","22","23","0","3","26","23","21","27","52","75","60","26","6",,"6","10","14","18","23","26","28","28","0","0","28","32","32","26","19","11","0","0","7","21","38","44","34","21","16","21","0","0","18","30","42","44","36","23","0","0","17","35","28","38","44","34","18","11","0","6","14","14","22","36","50","54","47","32","21",,"11","18","27","33","36","33","27","19","0","9","22","17","18","26","38","44","38","23","13",,"14","21","27","32","36","36","34","28","0","10","29","26","27","35","44","43","31","16","6",,"14","17","19","23","27","32","35","34","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+91st+3rd&gws_rd=cr&ei=iy__V53vJsK8eYe_hIgK","0","14","26","29","38","47","48","39","26","13",,"34","42","35","30","32","35","33","29","0","7","35","45","56","65","71","75","68","45","21",,"13","20","27","32","32","31","29","29","0","16","39","41","35","24","13","0","0","0","31","47","60","65","59","47","38","36","0","10","45","51","49","39","26","0","0","0","20","34","47","56","54","47","41","40","0","14","26","28","35","45","55","57","46","30","15",,"24","33","36","33","29","26","25","25","0","10","18","26","41","59","70","72","62","46","29",,"21","32","38","39","35","29","22","17","0","12","32","37","44","52","55","52","44","33","22",,"20","29","36","41","42","39","35","31","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+94th+broadway&gws_rd=cr&ei=ki__V_jkD8G2euHLo7gN","0","3","35","34","38","44","47","41","26","13",,"15","35","43","32","19","20","29","34","0","4","28","32","35","39","51","70","75","53","26",,"11","24","35","36","29","21","20","23","0","11","23","27","32","33","26","15","0","0","40","51","40","44","50","48","38","28","0","0","32","38","39","37","29","20","0","0","13","43","50","38","40","40","33","29","0","8","15","19","28","38","45","46","40","30","18",,"15","25","34","39","38","33","24","17","0","11","14","20","32","47","58","61","54","40","25",,"19","27","33","35","32","26","19","14","0","9","21","23","33","51","68","69","54","32","14",,"14","20","26","32","34","33","29","25","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+astoria&gws_rd=cr&ei=mS__V9PUC4eye_vSrYAE","0","5","27","28","33","42","50","49","41","27","15","25","22","13","17","24","29","31","29","0","5","28","29","35","44","56","62","59","47","32","18","21","32","21","18","23","28","30","29","0","11","31","35","35","29","18","0","0","0","22","38","53","61","58","47","35","29","0","8","28","29","32","29","20","0","0","0","17","28","33","34","35","38","37","32","0","13","21","21","28","40","52","57","53","40","24","12","27","27","18","19","23","26","26","23","0","14","24","26","34","50","67","75","68","50","29","13","25","26","20","18","22","26","27","26","0","10","26","27","35","46","57","61","55","41","26","14","25","26","17","17","23","27","29","28","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+avenue+a+3rd+street&gws_rd=cr&ei=oC__V6OvGceVeMKxrvAJ","0","4","35","33","29","32","47","55","38","14",,"9","17","25","28","28","28","30","34","0","4","31","33","39","51","65","69","58","36","17",,"9","16","20","20","21","23","26","29","0","0","50","50","39","24","0","0","0","0","14","28","42","47","40","32","32","41","0","0","25","37","41","27","0","0","0","0","13","29","41","44","44","43","35","25","0","9","23","24","26","29","35","42","45","38","25",,"23","36","33","20","14","15","17","20","0","11","17","19","30","47","63","68","59","41","23",,"17","24","30","34","34","32","26","20","0","4","18","17","19","33","57","75","71","47","21",,"17","33","29","17","16","19","20","20","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+7118+3rd+ave&gws_rd=cr&ei=py__V6fRI8G3eJTbiOAI","0","4","16","17","28","32","28","31","32","20",,"10","20","32","44","50","47","38","25","0","9","20","21","31","48","65","71","60","40","21",,"16","23","31","37","39","38","32","25","0","0","29","23","17","10","0","0","0","0","28","44","52","50","40","33","31","31","0","0","26","38","37","18","0","0","0","0","4","32","71","53","26","25","27","25","0","6","17","12","15","26","45","57","55","39","21",,"20","33","36","35","36","38","34","26","0","6","24","20","26","44","64","75","67","47","25",,"25","30","23","31","40","44","41","32","0","14","21","20","29","44","59","65","56","39","22",,"27","20","23","34","43","45","40","30","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+bay+ridge+86th+street&gws_rd=cr&ei=ry__V-KOJoukesnVudAD","0","11","22","23","28","32","34","28","19","10",,"19","23","23","21","21","23","23","22","0","15","20","30","46","60","65","54","36","19",,,"22","18","17","21","25","25","22","19","0","0","39","30","18","8","0","0","0","0","8","19","35","46","47","41","39","41","0","0","32","35","28","15","0","0","0","0","11","23","36","41","41","38","33","29","0","9","14","21","37","54","62","57","41","23",,,"20","9","15","21","25","24","18","14","0","8","17","29","51","68","65","53","48","29",,,"12","18","23","27","28","26","21","17","0","8","19","33","54","71","75","60","38","19",,,"13","19","23","26","25","20","16","14","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+brooklyn+belt&gws_rd=cr&ei=ty__V6z_NMu0eubPgNgD","0","5","38","41","45","47","45","38","27","15",,"11","21","35","49","56","54","47","40","0","8","43","44","42","42","48","56","58","47","29",,"13","20","27","32","35","35","36","39","0","8","34","38","47","43","26","0","0","0","18","32","43","46","42","38","37","35","0","2","30","45","52","41","22","0","0","0","6","17","34","52","59","50","34","25","0","5","48","56","56","48","39","44","60","54","27",,"11","18","27","33","37","36","36","40","0","8","38","43","45","48","57","71","75","59","34",,"14","21","29","35","36","34","32","33","0","9","35","34","35","44","59","71","69","51","28",,"18","28","34","35","32","32","34","35","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+brooklyn+heights&gws_rd=cr&ei=vi__V_vMOMbQeJaXhrAD","0","5","26","26","28","32","36","32","20","0",,"15","26","24","15","14","19","23","26","0","6","14","21","39","60","70","60","39","18",,,"12","20","28","33","35","29","23","16","0","19","29","26","19","11","0","0","0","0","32","36","45","53","53","45","36","32","0","11","35","36","28","14","0","0","0","0","20","29","40","46","46","40","33","32","0","2","15","12","18","38","60","69","58","33",,,"12","25","21","15","17","22","24","19","0","9","22","21","29","53","75","75","50","22",,,"20","29","32","29","25","25","26","25","0","2","11","14","29","53","70","67","47","24",,,"19","20","13","22","32","35","29","17","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+96+boerum&gws_rd=cr&ei=xi__V4rNEcKzevGYo5gC","0","8","23","23","30","41","47","44","33","20",,"12","17","23","29","33","35","32","27","0","4","21","23","31","45","58","59","47","29","14",,"8","12","18","24","28","29","28","24","0","0","35","30","23","14","0","0","0","0","20","30","37","41","41","39","38","38","0","0","35","35","30","20","0","0","0","0","17","30","44","50","48","39","32","32","0","3","18","22","37","55","66","62","44","24","9",,"8","14","21","27","31","30","26","20","0","4","20","20","30","50","70","75","61","38","17",,"10","19","25","26","26","28","28","25","0","8","17","20","29","46","59","62","49","29","14",,"18","26","25","23","22","23","21","19","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+forest+hills&gws_rd=cr&ei=zi__V9WPGoyxe5iwn5AO","0","8","27","25","29","35","42","44","36","25",,"12","19","26","33","38","38","36","32","0","6","32","26","23","30","46","60","58","41","20",,"14","25","36","41","38","35","35","35","0","9","26","27","41","46","27","0","0","0","25","48","64","62","47","39","38","35","0","14","32","30","31","28","18","0","0","0","29","46","55","51","41","35","35","35","0","4","23","24","33","45","58","62","54","37","21",,"10","17","21","21","22","24","24","24","0","5","20","32","50","62","65","62","56","45","26",,"12","21","30","36","35","29","21","17","0","9","26","23","29","47","67","75","64","41","20",,"21","29","29","26","28","32","35","32","New York Sports Club"
"https://www.google.ca/search?q=nysc+glendale+the+shops+at+atlas+park&gws_rd=cr&ei=1S__V9G-FMGxeKbistAC","0","5","15","17","23","29","32","29","22","14",,"11","19","29","35","38","34","26","18","0","9","29","39","53","59","55","40","23","11",,,"17","26","34","39","41","36","30","26","0","0","23","23","18","10","0","0","0","0","17","36","48","43","30","25","25","24","0","0","32","26","17","11","0","0","0","0","24","50","58","39","23","22","29","33","0","9","13","22","36","48","52","45","33","19",,,"18","30","39","42","36","25","15","11","0","13","21","26","43","64","75","62","36","14",,,"21","26","26","23","21","20","20","20","0","7","26","35","41","47","50","45","30","14",,,"14","23","29","30","24","17","13","17","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+200+park+avenue&gws_rd=cr&ei=2y__V_axN8aweOGHnqAD","0","10","29","35","44","54","62","59","47","31","17","31","50","47","27","17","18","23","27","0","9","17","19","29","49","68","71","51","27","10",,"24","35","27","15","13","14","17","17","0","0","0","0","0","0","0","0","0","0","5","9","9","8","9","11","9","0",,,,,,,,,,,,,,,,,,,"0","2","32","29","36","55","73","75","56","32","12",,"11","30","37","24","18","24","33","36","0","13","33","32","38","51","62","61","47","28","13",,"35","56","51","29","17","19","29","35","0","2","24","27","38","58","75","75","56","31","13",,"18","45","38","14","10","15","22","24","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+greenpoint&gws_rd=cr&ei=4i__V86QMcOveNH9quAH","0","12","17","15","17","24","31","32","25","14",,"27","30","23","18","20","23","23","20","0","3","17","17","26","46","68","75","61","36","17",,"6","11","17","24","29","30","28","23","0","0","27","25","19","10","0","0","0","0","20","44","57","57","54","46","33","26","0","0","23","28","23","12","0","0","0","0","9","32","41","40","47","42","27","19","0","7","14","15","19","30","45","51","44","27","12",,"17","27","30","23","15","12","13","14","0","2","20","20","28","42","57","63","56","39","22",,"14","35","47","38","25","22","23","22","0","9","10","14","23","36","49","53","47","35","22",,"24","26","23","26","29","27","20","14","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+irving+15th&gws_rd=cr&ei=6i__V5ruD8zJeoGBtKgL","0","10","14","13","20","34","43","39","26","13",,"24","42","51","47","35","28","24","20","0","8","24","18","20","35","59","74","69","48","26",,"19","32","41","41","34","29","29","29","0","11","20","26","32","29","19","0","0","0","23","34","38","35","34","35","30","22","0","1","38","35","30","23","15","0","0","0","7","15","22","21","20","25","32","36","0","16","27","19","21","33","42","44","35","23","12",,"30","42","47","42","30","18","17","27","0","20","32","31","29","33","45","64","68","50","25",,"39","56","62","54","41","32","30","31","0","7","25","24","24","29","39","49","51","41","26",,"22","53","75","61","36","26","26","26","New York Sports Clubs"
"https://www.google.ca/search?q=nysc+mercer+street&gws_rd=cr&ei=8S__V6eXEYXJesGEovAI","0","5","31","25","27","40","53","53","38","20",,"10","17","22","20","17","17","24","32","0","5","32","20","24","38","54","61","56","42","26",,"9","13","14","14","11","13","26","39","0","5","22","23","29","29","22","12","0","0","12","19","21","24","33","40","37","28","0","4","14","19","23","19","0","0","0","0","9","17","24","27","26","25","22","16","0","3","19","21","24","29","37","44","45","36","23",,"9","21","27","22","15","12","14","17","0","6","17","10","19","43","68","71","51","24","8",,"16","24","23","14","11","19","32","31","0","4","19","17","29","51","71","75","60","36","17",,"10","20","26","23","18","19","23","25","New York Sports Clubs"
