"URL","histogramsData/Fr/0","histogramsData/Fr/1","histogramsData/Fr/10","histogramsData/Fr/11","histogramsData/Fr/12","histogramsData/Fr/13","histogramsData/Fr/14","histogramsData/Fr/15","histogramsData/Fr/16","histogramsData/Fr/17","histogramsData/Fr/18","histogramsData/Fr/2","histogramsData/Fr/3","histogramsData/Fr/4","histogramsData/Fr/5","histogramsData/Fr/6","histogramsData/Fr/7","histogramsData/Fr/8","histogramsData/Fr/9","histogramsData/Mo/0","histogramsData/Mo/1","histogramsData/Mo/10","histogramsData/Mo/11","histogramsData/Mo/12","histogramsData/Mo/13","histogramsData/Mo/14","histogramsData/Mo/15","histogramsData/Mo/16","histogramsData/Mo/17","histogramsData/Mo/18","histogramsData/Mo/19","histogramsData/Mo/2","histogramsData/Mo/3","histogramsData/Mo/4","histogramsData/Mo/5","histogramsData/Mo/6","histogramsData/Mo/7","histogramsData/Mo/8","histogramsData/Mo/9","histogramsData/Sa/0","histogramsData/Sa/1","histogramsData/Sa/10","histogramsData/Sa/11","histogramsData/Sa/12","histogramsData/Sa/13","histogramsData/Sa/14","histogramsData/Sa/15","histogramsData/Sa/16","histogramsData/Sa/17","histogramsData/Sa/2","histogramsData/Sa/3","histogramsData/Sa/4","histogramsData/Sa/5","histogramsData/Sa/6","histogramsData/Sa/7","histogramsData/Sa/8","histogramsData/Sa/9","histogramsData/Su/0","histogramsData/Su/1","histogramsData/Su/10","histogramsData/Su/11","histogramsData/Su/12","histogramsData/Su/13","histogramsData/Su/14","histogramsData/Su/15","histogramsData/Su/16","histogramsData/Su/17","histogramsData/Su/2","histogramsData/Su/3","histogramsData/Su/4","histogramsData/Su/5","histogramsData/Su/6","histogramsData/Su/7","histogramsData/Su/8","histogramsData/Su/9","histogramsData/Th/0","histogramsData/Th/1","histogramsData/Th/10","histogramsData/Th/11","histogramsData/Th/12","histogramsData/Th/13","histogramsData/Th/14","histogramsData/Th/15","histogramsData/Th/16","histogramsData/Th/17","histogramsData/Th/18","histogramsData/Th/19","histogramsData/Th/2","histogramsData/Th/3","histogramsData/Th/4","histogramsData/Th/5","histogramsData/Th/6","histogramsData/Th/7","histogramsData/Th/8","histogramsData/Th/9","histogramsData/Tu/0","histogramsData/Tu/1","histogramsData/Tu/10","histogramsData/Tu/11","histogramsData/Tu/12","histogramsData/Tu/13","histogramsData/Tu/14","histogramsData/Tu/15","histogramsData/Tu/16","histogramsData/Tu/17","histogramsData/Tu/18","histogramsData/Tu/19","histogramsData/Tu/2","histogramsData/Tu/3","histogramsData/Tu/4","histogramsData/Tu/5","histogramsData/Tu/6","histogramsData/Tu/7","histogramsData/Tu/8","histogramsData/Tu/9","histogramsData/We/0","histogramsData/We/1","histogramsData/We/10","histogramsData/We/11","histogramsData/We/12","histogramsData/We/13","histogramsData/We/14","histogramsData/We/15","histogramsData/We/16","histogramsData/We/17","histogramsData/We/18","histogramsData/We/19","histogramsData/We/2","histogramsData/We/3","histogramsData/We/4","histogramsData/We/5","histogramsData/We/6","histogramsData/We/7","histogramsData/We/8","histogramsData/We/9","placeName"
"https://www.google.com/search?q=nysc+38th+broadway","0","4","20","27","36","38","32","19","0","0",,"26","44","30","24","29","30","26","20","0","3","28","31","42","63","75","61","34","0",,,"19","38","36","19","15","19","24","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","14","20","26","36","43","40","27","14","0",,,"30","30","21","21","27","29","26","20","0","14","36","38","40","46","46","35","19","0",,,"26","32","29","24","26","30","35","38","0","10","23","33","49","57","52","33","16","0",,,"21","30","33","35","36","36","32","24","New York Sports Clubs"
"https://www.google.com/search?q=nysc+633+3rd+avenue","0","39","28","30","30","26","20","13","0","0",,"75","38","34","28","22","18","18","23","0","30","24","30","43","55","51","32","12","0",,,"34","20","12","13","18","21","24","24","0","0","17","0","0","0","0","0","0","0","8","20","34","41","38","29","27","28","0","0","15","0","0","0","0","0","0","0","4","11","18","20","17","14","23","26","0","18","36","40","45","50","50","44","35","0",,,"20","23","25","28","29","32","33","34","0","24","13","23","38","50","47","34","18","0",,,"29","27","20","13","17","32","35","20","0","38","26","28","41","55","56","39","18","0",,,"42","29","14","9","14","23","29","29","New York Sports Clubs"
"https://www.google.com/search?q=nysc+41st+street+theatre+district","0","4","31","41","49","45","33","18","0","0",,"20","22","10","11","17","20","20","23","0","6","25","37","58","75","66","40","16","0",,,"9","15","21","26","30","30","28","25","0","0","18","8","0","0","0","0","0","0","2","8","17","21","21","26","32","29","0","0","0","0","0","0","0","0","0","0","3","8","16","23","23","17","8","0","0","17","40","62","75","66","41","19","6","0",,,"35","27","12","9","11","13","15","23","0","8","26","37","56","69","65","44","22","0",,,"21","29","23","15","15","18","21","23","0","10","33","45","60","62","46","25","8","0",,,"19","23","21","17","17","23","26","28","New York Sports Clubs"
"https://www.google.com/search?q=nysc+44th+5th","0","21","14","16","21","23","16","7","0","0",,"30","26","16","14","19","21","21","16","0","21","6","25","60","67","32","6","0","0",,,"58","21","6","11","15","15","13","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","21","9","23","38","44","40","23","9","0",,,"59","7","5","11","19","19","11","7","0","23","9","19","40","56","49","28","9","0",,,"65","35","7","7","14","16","14","9","0","16","7","21","51","75","68","38","11","0",,,"35","28","19","21","23","19","9","5","New York Sports Clubs"
"https://www.google.com/search?q=nysc+48th+2nd","0","0","53","50","39","30","32","46","46","23",,"14","55","20","14","25","35","46","53","0","6","51","42","45","58","69","67","54","37","21",,"15","22","22","21","26","44","62","62","0","0","29","35","32","21","0","0","0","0","7","20","38","48","44","30","17","20","0","0","32","53","55","32","0","0","0","0","8","25","38","38","32","30","23","20","0","12","55","55","53","48","43","38","30","25","17",,"16","21","29","34","41","46","52","55","0","8","64","55","48","53","68","75","64","41","20",,"16","23","23","23","29","43","57","66","0","0","66","59","50","44","46","52","55","52","44",,"12","12","16","21","32","46","59","68","New York Sports Clubs"
"https://www.google.com/search?q=nysc+48th+6th+rockefeller+center","0","5","23","20","23","32","33","21","0","0",,"19","35","33","19","14","19","25","26","0","15","15","20","36","62","75","59","31","0",,,"16","17","17","17","17","17","16","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","6","23","26","38","48","46","29","14","0",,,"28","50","28","17","19","21","23","23","0","0","12","17","35","63","74","52","23","0",,,"12","17","21","24","24","23","20","15","0","0","30","34","39","43","44","44","41","0",,,"29","44","29","11","11","19","26","29","New York Sports Clubs"
"https://www.google.com/search?q=nysc+49th+broadway","0","22","38","37","40","44","40","29","16","0",,"47","38","21","24","33","41","44","41","0","9","30","32","50","75","72","41","13","0",,,"21","33","42","44","41","39","36","33","0","0","36","26","15","8","0","0","0","0","12","21","25","26","31","38","44","44","0","0","30","16","0","0","0","0","0","0","8","15","23","27","28","30","35","38","0","15","35","32","39","44","37","20","8","0",,,"24","31","33","33","38","44","47","43","0","11","26","36","58","74","66","41","17","0",,,"26","40","40","30","26","29","30","27","0","15","38","42","58","69","59","34","14","0",,,"35","38","23","11","17","29","40","41","New York Sports Clubs"
"https://www.google.com/search?q=nysc+51st+lexington","0","0","23","30","38","41","41","33","21","0",,"3","8","13","18","20","18","17","17","0","0","24","19","24","41","61","72","64","46","24",,"3","11","15","8","12","23","31","31","0","0","26","17","0","0","0","0","0","0","0","11","21","32","33","28","26","30","0","0","0","0","0","0","0","0","0","0","0","10","20","21","15","17","20","15","0","8","10","10","20","41","65","73","62","38","17",,"18","20","13","10","13","18","20","17","0","5","23","18","26","45","65","75","70","55","33",,"15","25","18","8","6","17","30","33","0","2","26","25","26","36","50","60","55","40","21",,"6","11","10","8","11","18","25","26","New York Sports Clubs"
"https://www.google.com/search?q=nysc+59th+park","0","4","23","21","28","38","44","39","26","13",,"8","11","15","18","22","27","29","28","0","4","26","15","16","41","73","72","37","9",,,"7","11","15","17","18","21","27","31","0","0","11","0","0","0","0","0","0","0","14","23","30","32","31","28","24","19","0","0","5","0","0","0","0","0","0","0","6","11","14","14","16","17","15","10","0","5","21","16","20","47","71","56","21","4",,,"8","14","16","16","16","19","23","26","0","2","20","17","23","48","75","72","44","17",,,"4","8","11","16","19","22","26","26","0","5","17","17","23","42","62","62","41","19",,,"8","10","13","16","19","20","20","19","New York Sports Clubs"
"https://www.google.com/search?q=nysc+62nd+broadway","0","3","17","13","14","23","34","32","20","0",,"12","17","14","12","15","20","23","22","0","3","30","20","16","27","47","63","60","39","18",,"9","13","12","7","6","13","27","34","0","0","12","17","20","19","12","0","0","0","11","27","33","24","18","17","15","12","0","0","20","18","27","30","13","0","0","0","4","17","35","32","14","8","14","20","0","2","22","20","26","41","54","54","41","23","9",,"4","6","5","3","5","10","19","23","0","8","20","14","17","30","52","72","75","58","35",,"8","8","9","10","14","23","30","29","0","12","22","20","29","45","60","62","47","29","12",,"14","12","9","11","17","23","26","25","New York Sports Clubs"
"https://www.google.com/search?q=nysc+63+west+end","0","0","29","24","32","53","75","72","45","0",,"11","24","16","16","24","32","35","35","0","7","31","31","29","29","37","50","56","42","21",,"10","12","18","21","24","29","29","31","0","0","40","35","26","16","8","0","0","0","19","32","40","35","24","21","29","38","0","0","19","32","40","26","11","0","0","0","5","11","21","29","35","32","26","19","0","5","26","26","24","24","26","32","32","24","13",,"11","16","21","26","26","26","24","26","0","11","13","13","24","40","53","50","35","19","5",,"19","26","35","40","40","38","29","21","0","5","35","40","40","40","45","53","53","35","13",,"13","21","32","40","40","35","32","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+23+w+73rd","0","2","27","17","15","23","37","45","37","20",,"12","29","23","34","45","49","46","38","0","6","24","18","25","43","63","75","69","51","30",,"13","18","22","22","24","30","36","33","0","0","23","34","39","31","17","0","0","0","12","37","61","68","69","60","38","22","0","0","41","39","35","30","23","0","0","0","8","22","42","57","56","46","41","39","0","8","20","20","20","26","41","57","60","42","20",,"17","29","38","39","34","27","22","20","0","9","24","24","29","41","57","69","69","53","32",,"14","19","23","27","31","31","31","29","0","5","24","24","30","42","56","61","57","42","24",,"9","15","20","26","30","32","31","29","New York Sports Clubs"
"https://www.google.com/search?q=nysc+76th+1st","0","22","41","50","57","62","61","53","42","29",,"32","41","43","40","33","29","29","33","0","23","34","37","41","45","52","57","54","45","30",,"34","45","52","54","50","43","38","34","0","36","52","50","44","35","24","0","0","0","54","69","75","70","61","53","50","50","0","23","42","38","35","30","25","0","0","0","32","41","48","53","55","54","51","47","0","20","43","38","41","53","67","74","68","52","33",,"32","41","41","35","31","35","43","46","0","32","35","38","41","50","63","74","72","56","34",,"51","62","55","41","30","26","29","32","0","23","36","38","41","47","59","69","70","59","41",,"35","42","43","38","31","29","30","34","New York Sports Clubs"
"https://www.google.com/search?q=nysc+7th+avenue+at+10th+street","0","3","33","44","48","56","69","75","59","30",,"9","18","27","32","29","21","17","21","0","1","36","39","48","57","60","55","43","28","16",,"3","7","15","27","37","43","43","39","0","0","21","30","23","8","0","0","0","0","20","41","54","51","41","42","38","21","0","0","18","21","24","12","0","0","0","0","9","18","29","33","32","32","32","26","0","14","21","32","45","57","60","54","41","27","15",,"23","35","44","45","41","32","23","18","0","5","48","48","47","50","56","56","47","30","15",,"11","20","30","38","41","39","39","44","0","0","32","35","44","56","59","50","33","18","8",,"6","12","23","33","42","47","42","36","New York Sports Clubs"
"https://www.google.com/search?q=nysc+80th+broadway","0","11","20","20","23","29","34","31","21","11",,"18","25","27","25","22","20","20","20","0","2","33","27","24","36","60","75","62","33","12",,"7","14","18","18","14","15","23","31","0","0","31","35","25","21","23","15","0","0","11","25","43","50","41","24","12","17","0","0","22","35","46","44","34","20","0","0","14","28","43","50","44","30","17","14","0","5","19","20","28","38","44","44","38","29","19",,"11","21","33","44","47","44","34","24","0","5","24","19","21","32","46","50","38","23","14",,"9","17","25","33","38","41","38","32","0","11","29","26","28","38","50","48","32","14","5",,"17","23","27","29","31","32","33","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+91st+3rd","0","10","26","29","39","53","58","50","33","17",,"26","40","39","35","38","39","36","30","0","6","33","40","51","63","71","71","63","49","34",,"11","18","24","30","33","33","32","31","0","12","32","37","44","38","22","0","0","0","35","62","69","56","48","47","45","38","0","16","55","65","60","41","20","0","0","0","26","37","47","51","50","44","40","44","0","14","22","30","39","46","49","50","53","46","28",,"23","31","37","38","35","28","22","20","0","7","23","33","49","64","74","75","65","49","32",,"17","29","35","35","32","27","22","20","0","14","29","33","40","48","53","53","47","37","26",,"22","32","41","47","46","41","35","29","New York Sports Clubs"
"https://www.google.com/search?q=nysc+94th+broadway","0","5","27","25","23","32","48","45","21","5",,"15","28","34","29","21","20","24","27","0","1","27","31","32","37","54","75","69","40","13",,"6","13","22","27","25","20","18","21","0","20","22","22","24","25","22","17","0","0","34","37","33","32","33","32","29","25","0","0","35","40","38","29","17","8","0","0","14","25","35","39","38","30","26","28","0","7","17","20","23","26","33","41","41","29","12",,"16","27","37","39","33","23","16","14","0","5","14","15","20","30","43","51","49","36","20",,"12","23","34","38","33","25","19","16","0","6","18","18","24","37","50","55","47","30","15",,"11","16","21","26","29","29","27","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+astoria","0","8","25","26","32","41","47","47","40","28","16","17","17","16","20","27","32","32","28","0","6","24","24","29","40","54","61","60","48","31","17","10","15","21","27","30","31","30","27","0","9","30","34","38","32","20","0","0","0","21","35","46","50","50","49","43","35","0","6","28","30","35","35","25","0","0","0","16","26","32","32","31","31","32","30","0","6","21","22","30","44","58","62","55","40","23","11","25","27","15","17","23","28","28","24","0","16","21","23","32","49","66","75","68","50","29","14","34","29","16","15","20","25","26","23","0","3","20","21","29","44","60","68","64","48","29","14","15","25","19","18","23","26","26","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+avenue+a+3rd+street","0","5","36","32","27","29","41","45","30","11",,"11","17","20","20","20","24","30","35","0","3","25","24","24","33","55","75","69","42","16",,"9","18","22","20","16","17","21","24","0","0","41","36","35","30","0","0","0","0","22","39","46","37","22","18","28","40","0","0","31","35","29","14","0","0","0","0","14","33","47","46","41","38","30","26","0","14","20","23","25","30","38","42","41","32","20",,"25","29","25","17","13","14","16","18","0","9","20","25","35","49","57","56","46","31","17",,"14","20","26","30","31","29","24","20","0","5","17","16","18","29","50","65","62","41","20",,"14","26","29","23","17","17","19","20","New York Sports Clubs"
"https://www.google.com/search?q=nysc+7118+3rd+ave","0","5","17","17","34","50","41","24","27","27",,"11","20","31","41","46","44","37","26","0","9","24","23","31","48","65","72","65","48","27",,"37","26","17","25","33","38","36","30","0","0","22","21","22","14","0","0","0","0","34","56","60","48","38","38","36","29","0","0","17","27","35","23","0","0","0","0","22","41","51","47","41","36","30","21","0","2","20","17","23","35","48","54","50","40","26",,"15","35","32","31","39","43","38","29","0","7","26","23","29","44","64","75","70","50","29",,"12","21","31","41","47","48","44","35","0","17","21","17","25","41","60","69","62","44","24",,"36","24","24","35","44","46","40","30","New York Sports Clubs"
"https://www.google.com/search?q=nysc+bay+ridge+86th+street","0","9","32","40","44","43","35","23","14","6",,"15","23","28","32","30","28","25","27","0","12","30","36","47","58","62","56","42","26",,,"27","22","18","25","32","34","33","30","0","0","37","32","23","14","0","0","0","0","9","22","41","56","59","51","43","39","0","0","39","38","37","23","0","0","0","0","14","31","45","47","38","32","38","42","0","7","22","38","56","70","72","61","42","23",,,"9","8","16","28","34","29","20","16","0","10","21","33","51","68","75","68","51","32",,,"17","23","29","32","29","25","20","18","0","10","32","45","60","69","68","58","42","26",,,"16","23","27","28","27","23","22","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+brooklyn+belt","0","6","26","43","59","53","41","47","50","33",,"13","23","36","47","51","48","38","27","0","2","47","45","42","44","53","63","63","50","30",,"6","14","24","35","44","49","50","49","0","5","38","42","46","40","25","0","0","0","16","33","50","56","50","44","41","39","0","3","33","30","40","50","37","0","0","0","13","32","52","57","46","34","33","35","0","4","38","42","45","47","50","62","74","67","40",,"9","17","28","38","44","45","41","38","0","7","50","56","56","53","58","71","75","57","30",,"14","22","31","37","40","40","39","43","0","10","44","44","41","41","48","60","68","59","38",,"17","25","31","32","33","35","38","42","New York Sports Clubs"
"https://www.google.com/search?q=nysc+brooklyn+heights","0","8","28","26","29","35","38","30","16","0",,"17","20","15","13","17","23","28","30","0","4","22","24","35","57","75","69","45","20",,,"11","20","26","27","24","24","24","24","0","12","27","29","26","17","0","0","0","0","21","32","44","51","51","45","35","28","0","11","27","36","34","17","0","0","0","0","21","32","39","43","45","41","32","24","0","2","21","19","25","41","56","57","44","25",,,"15","32","25","13","16","24","28","27","0","8","23","28","42","61","71","62","39","19",,,"13","17","23","29","31","31","29","25","0","6","13","14","24","44","64","69","56","34",,,"27","21","13","17","21","23","20","17","New York Sports Clubs"
"https://www.google.com/search?q=nysc+96+boerum","0","10","25","28","38","49","53","44","29","14",,"15","22","29","34","37","35","32","27","0","6","21","24","35","48","60","59","47","29","14",,"11","17","23","28","30","30","27","24","0","0","39","30","20","11","0","0","0","0","23","38","45","44","41","42","45","45","0","0","38","42","38","24","0","0","0","0","15","29","45","55","53","42","32","32","0","11","17","21","35","52","66","67","54","35","17",,"19","21","21","24","27","27","23","19","0","5","27","28","39","57","74","75","59","35","16",,"9","14","23","29","35","38","36","32","0","5","20","20","26","40","55","62","57","41","24",,"16","26","26","23","25","26","26","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+forest+hills","0","8","25","25","29","33","36","35","29","21",,"14","19","25","29","32","32","30","27","0","3","24","24","30","42","51","54","45","31","17",,"6","13","21","30","37","39","36","30","0","18","30","26","27","29","20","0","0","0","34","48","52","46","36","33","36","36","0","17","32","35","34","26","18","0","0","0","30","41","46","41","30","23","21","26","0","4","16","14","20","36","56","64","53","31","13",,"11","19","26","28","27","26","24","20","0","4","18","26","40","53","61","63","57","40","20",,"9","17","26","32","33","29","22","17","0","8","18","18","27","46","68","75","61","36","16",,"13","18","24","29","31","30","27","23","New York Sports Club"
"https://www.google.com/search?q=nysc+glendale+the+shops+at+atlas+park","0","2","16","21","28","30","29","32","32","23",,"8","17","30","41","43","37","26","17","0","8","27","40","57","66","61","46","28","14",,,"11","22","34","42","44","37","27","22","0","0","26","23","17","10","0","0","0","0","20","43","57","52","35","25","25","27","0","0","27","29","29","21","0","0","0","0","14","52","75","49","24","24","29","29","0","11","23","32","45","54","55","47","33","20",,,"20","30","38","41","38","31","23","20","0","12","26","40","56","67","66","53","35","18",,,"19","26","32","34","32","27","22","20","0","8","26","31","38","47","55","52","38","21",,,"17","28","35","35","29","21","18","21","New York Sports Clubs"
