"URL","histogramsData/Fr/0","histogramsData/Fr/1","histogramsData/Fr/10","histogramsData/Fr/11","histogramsData/Fr/12","histogramsData/Fr/13","histogramsData/Fr/14","histogramsData/Fr/15","histogramsData/Fr/16","histogramsData/Fr/17","histogramsData/Fr/18","histogramsData/Fr/2","histogramsData/Fr/3","histogramsData/Fr/4","histogramsData/Fr/5","histogramsData/Fr/6","histogramsData/Fr/7","histogramsData/Fr/8","histogramsData/Fr/9","histogramsData/Mo/0","histogramsData/Mo/1","histogramsData/Mo/10","histogramsData/Mo/11","histogramsData/Mo/12","histogramsData/Mo/13","histogramsData/Mo/14","histogramsData/Mo/15","histogramsData/Mo/16","histogramsData/Mo/17","histogramsData/Mo/18","histogramsData/Mo/19","histogramsData/Mo/2","histogramsData/Mo/3","histogramsData/Mo/4","histogramsData/Mo/5","histogramsData/Mo/6","histogramsData/Mo/7","histogramsData/Mo/8","histogramsData/Mo/9","histogramsData/Sa/0","histogramsData/Sa/1","histogramsData/Sa/10","histogramsData/Sa/11","histogramsData/Sa/12","histogramsData/Sa/13","histogramsData/Sa/14","histogramsData/Sa/15","histogramsData/Sa/16","histogramsData/Sa/17","histogramsData/Sa/2","histogramsData/Sa/3","histogramsData/Sa/4","histogramsData/Sa/5","histogramsData/Sa/6","histogramsData/Sa/7","histogramsData/Sa/8","histogramsData/Sa/9","histogramsData/Su/0","histogramsData/Su/1","histogramsData/Su/10","histogramsData/Su/11","histogramsData/Su/12","histogramsData/Su/13","histogramsData/Su/14","histogramsData/Su/15","histogramsData/Su/16","histogramsData/Su/17","histogramsData/Su/2","histogramsData/Su/3","histogramsData/Su/4","histogramsData/Su/5","histogramsData/Su/6","histogramsData/Su/7","histogramsData/Su/8","histogramsData/Su/9","histogramsData/Th/0","histogramsData/Th/1","histogramsData/Th/10","histogramsData/Th/11","histogramsData/Th/12","histogramsData/Th/13","histogramsData/Th/14","histogramsData/Th/15","histogramsData/Th/16","histogramsData/Th/17","histogramsData/Th/18","histogramsData/Th/19","histogramsData/Th/2","histogramsData/Th/3","histogramsData/Th/4","histogramsData/Th/5","histogramsData/Th/6","histogramsData/Th/7","histogramsData/Th/8","histogramsData/Th/9","histogramsData/Tu/0","histogramsData/Tu/1","histogramsData/Tu/10","histogramsData/Tu/11","histogramsData/Tu/12","histogramsData/Tu/13","histogramsData/Tu/14","histogramsData/Tu/15","histogramsData/Tu/16","histogramsData/Tu/17","histogramsData/Tu/18","histogramsData/Tu/19","histogramsData/Tu/2","histogramsData/Tu/3","histogramsData/Tu/4","histogramsData/Tu/5","histogramsData/Tu/6","histogramsData/Tu/7","histogramsData/Tu/8","histogramsData/Tu/9","histogramsData/We/0","histogramsData/We/1","histogramsData/We/10","histogramsData/We/11","histogramsData/We/12","histogramsData/We/13","histogramsData/We/14","histogramsData/We/15","histogramsData/We/16","histogramsData/We/17","histogramsData/We/18","histogramsData/We/19","histogramsData/We/2","histogramsData/We/3","histogramsData/We/4","histogramsData/We/5","histogramsData/We/6","histogramsData/We/7","histogramsData/We/8","histogramsData/We/9","placeName"
"https://www.google.com/search?q=nysc+38th+broadway","0","8","28","35","44","41","31","15","0","0",,"40","54","26","15","23","28","28","26","0","9","39","39","48","66","75","62","36","0",,,"25","39","36","27","25","33","39","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7","35","44","57","66","59","38","19","0",,,"40","47","23","24","31","35","36","35","0","7","50","50","54","59","57","47","31","0",,,"26","44","36","28","33","44","50","52","0","8","49","50","57","66","65","50","29","0",,,"47","52","19","15","26","38","45","49","New York Sports Clubs"
"https://www.google.com/search?q=nysc+633+3rd+ave","0","37","39","44","42","35","23","13","0","0",,"53","49","40","31","23","19","22","30","0","23","21","35","60","70","55","28","9","0",,,"32","32","25","18","21","37","42","27","0","0","23","0","0","0","0","0","0","0","13","26","38","46","42","33","29","33","0","0","13","0","0","0","0","0","0","0","10","15","19","19","17","19","28","26","0","35","58","60","60","58","53","47","39","0",,,"53","48","30","23","28","35","44","51","0","37","26","35","60","75","64","37","14","0",,,"40","33","22","17","26","41","47","35","0","51","33","37","50","62","62","49","30","0",,,"56","37","15","11","19","31","39","38","New York Sports Clubs"
"https://www.google.com/search?q=nysc+41st+street+-+theatre+district","0","5","32","45","51","45","31","16","0","0",,"8","12","15","16","16","15","16","21","0","3","31","42","61","75","68","43","19","0",,,"7","12","18","24","28","30","30","30","0","0","22","10","0","0","0","0","0","0","5","13","14","17","24","28","31","31","0","0","0","0","0","0","0","0","0","0","0","5","21","26","21","23","11","0","0","11","47","67","75","68","50","29","14","0",,,"18","23","25","22","17","14","17","29","0","10","35","44","59","67","59","38","19","0",,,"23","26","18","14","19","26","30","32","0","9","38","49","59","62","55","41","27","0",,,"13","17","20","20","20","20","22","28","New York Sports Clubs"
"https://www.google.com/search?q=nysc+44th+5th","0","4","14","16","18","14","8","2","0","0",,"18","30","20","12","12","12","12","12","0","7","6","15","44","56","30","6","0","0",,,"44","24","3","3","6","6","6","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","20","6","18","38","42","24","8","2","0",,,"36","8","6","12","16","14","8","4","0","28","6","12","24","36","36","22","10","0",,,"34","22","14","14","16","16","12","8","0","12","2","8","36","75","62","22","4","0",,,"18","24","26","24","18","12","6","2","New York Sports Clubs"
"https://www.google.com/search?q=nysc+48th+2nd","0","0","47","44","35","29","31","38","38","24",,"17","28","14","12","20","29","40","45","0","1","59","41","39","50","64","67","59","39","22",,"9","25","22","12","18","43","67","75","0","0","31","40","35","20","0","0","0","0","7","17","31","44","41","33","23","23","0","0","33","44","41","26","0","0","0","0","10","19","28","35","35","29","23","23","0","19","49","41","40","47","56","59","50","35","19",,"29","35","35","29","28","33","44","52","0","7","71","61","50","49","56","61","57","41","26",,"17","28","28","23","23","36","56","71","0","10","45","26","23","29","38","45","50","54","52",,"14","19","23","23","28","49","73","71","New York Sports Clubs"
"https://www.google.com/search?q=nysc+48th+6th+rockefeller+center","0","4","18","17","23","30","27","16","0","0",,"11","22","25","17","11","13","18","21","0","0","14","19","35","63","75","56","28","0",,,"15","15","16","16","16","15","15","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","8","20","18","21","42","59","39","11","0",,,"20","34","34","23","20","21","21","21","0","0","20","41","63","72","60","37","16","0",,,"16","21","25","23","18","11","8","9","0","0","27","32","35","37","38","37","32","0",,,"26","68","50","14","9","13","17","22","New York Sports Clubs"
"https://www.google.com/search?q=nysc+49th+broadway","0","26","29","29","32","37","36","27","16","0",,"48","41","23","18","23","29","32","32","0","8","32","31","48","75","72","38","10","0",,,"21","35","37","32","30","36","39","38","0","0","38","25","14","6","0","0","0","0","13","21","26","29","35","44","50","48","0","0","32","14","0","0","0","0","0","0","6","15","22","29","34","37","43","44","0","20","31","33","43","49","43","28","14","0",,,"36","41","30","24","29","35","38","34","0","5","32","41","56","65","59","41","21","0",,,"17","34","37","28","26","31","33","32","0","8","41","49","62","69","59","37","17","0",,,"17","23","25","23","26","34","42","43","New York Sports Clubs"
"https://www.google.com/search?q=nysc+51st+lexington","0","0","18","21","24","27","29","26","17","0",,"5","6","9","12","14","14","14","15","0","0","22","16","18","27","42","53","53","42","27",,"10","13","13","10","10","15","24","27","0","0","20","12","0","0","0","0","0","0","0","6","14","21","27","30","27","24","0","0","0","0","0","0","0","0","0","0","0","9","17","18","18","23","18","8","0","6","18","17","23","36","47","53","49","36","23",,"14","12","5","3","9","17","24","23","0","3","17","20","33","55","71","75","61","40","20",,"11","15","11","5","8","14","20","18","0","5","18","18","23","35","49","53","46","30","15",,"8","11","15","20","23","24","23","21","New York Sports Clubs"
"https://www.google.com/search?q=nysc+59th+park","0","3","27","26","28","32","34","28","18","8",,"5","9","13","17","22","26","28","29","0","6","28","18","27","50","63","51","25","7",,,"9","11","13","15","15","21","32","39","0","0","10","0","0","0","0","0","0","0","12","28","41","43","35","28","24","19","0","0","5","0","0","0","0","0","0","0","5","11","15","20","19","14","11","10","0","2","29","26","34","53","68","59","32","11",,,"5","11","14","15","14","16","23","29","0","4","24","21","26","45","71","75","50","21",,,"9","15","20","20","18","20","23","26","0","7","27","23","27","40","54","56","42","23",,,"9","11","14","16","20","26","31","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+62nd+broadway","0","5","20","14","17","27","36","32","19","0",,"8","10","11","14","17","23","27","25","0","3","30","18","18","36","63","75","59","30","9",,"8","12","11","8","11","21","33","37","0","0","11","19","27","26","15","0","0","0","12","31","39","34","30","29","23","14","0","0","19","17","23","30","19","0","0","0","2","12","36","44","27","17","19","20","0","5","19","19","25","39","55","57","44","23","9",,"10","12","8","6","8","14","17","20","0","12","20","19","26","39","56","65","65","51","35",,"12","12","12","14","17","23","30","27","0","17","26","20","25","39","58","70","63","44","23",,"19","14","8","8","15","26","32","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+63+west+end","0","0","27","21","18","33","63","75","45","0",,"9","15","18","24","30","33","33","30","0","0","30","33","36","39","39","39","36","30","24",,"6","12","21","27","30","30","30","27","0","0","39","33","24","12","6","0","0","0","12","24","36","42","42","36","36","39","0","0","21","36","42","24","9","0","0","0","9","12","21","27","30","30","27","18","0","0","36","33","27","27","30","36","36","30","24",,"3","12","21","30","30","27","27","30","0","9","18","12","12","30","57","63","45","48","15",,"15","24","36","45","48","45","39","27","0","6","27","33","36","24","18","39","66","51","18",,"12","21","36","48","54","51","42","30","New York Sports Clubs"
"https://www.google.com/search?q=nysc+23+w+73rd","0","1","22","17","18","23","30","29","22","13",,"16","23","20","30","39","43","41","32","0","9","26","23","23","30","47","68","73","58","33",,"12","16","21","24","28","30","30","28","0","0","23","29","32","29","21","0","0","0","13","30","53","72","75","60","41","26","0","0","39","38","34","29","22","0","0","0","11","27","50","62","56","44","38","39","0","5","21","23","23","25","35","56","69","53","23",,"14","27","37","37","29","21","18","20","0","9","27","25","23","32","50","69","74","58","32",,"14","18","23","29","32","34","34","32","0","6","26","30","35","43","55","60","53","35","18",,"13","21","27","30","29","25","23","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+76th+1st","0","21","28","36","46","51","51","44","34","23",,"31","41","45","44","38","30","25","23","0","25","32","35","41","47","51","50","45","37","27",,"33","42","47","48","47","42","37","33","0","27","55","55","47","35","22","0","0","0","46","64","75","73","62","50","45","49","0","26","31","32","33","31","25","0","0","0","38","49","58","60","55","47","38","32","0","26","41","33","35","46","59","65","61","47","32",,"38","44","42","34","30","35","44","47","0","35","35","36","39","45","53","60","59","49","33",,"62","68","50","32","27","29","32","34","0","26","35","39","41","44","52","61","64","58","43",,"38","42","39","30","22","19","23","29","New York Sports Clubs"
"https://www.google.com/search?q=nysc+7th+avenue+at+10th+street","0","1","26","29","29","36","58","75","58","25",,"7","17","30","38","30","19","14","18","0","0","34","38","44","48","45","38","34","30","18",,"2","8","16","27","38","42","41","37","0","0","20","46","30","4","0","0","0","0","11","29","48","54","48","43","33","18","0","0","19","18","18","9","0","0","0","0","11","19","28","30","28","26","28","25","0","5","26","36","46","48","43","32","19","17","22",,"14","25","36","44","44","36","28","23","0","2","44","40","35","38","50","54","46","28","12",,"8","19","33","43","40","33","32","40","0","0","29","30","38","48","59","58","44","26","11",,"7","14","22","30","33","33","32","30","New York Sports Clubs"
"https://www.google.com/search?q=nysc+80th+broadway","0","14","19","17","18","21","26","26","21","14",,"12","18","23","29","32","32","28","23","0","4","29","27","29","40","60","73","60","36","13",,"6","9","14","20","24","29","31","31","0","0","32","35","32","27","19","12","0","0","14","35","53","53","38","23","23","27","0","0","25","41","52","52","38","23","0","0","14","32","50","59","52","36","20","17","0","9","17","17","27","49","70","75","59","35","18",,"14","23","32","40","43","41","32","23","0","12","32","29","32","42","53","56","45","29","20",,"17","23","28","34","38","40","38","36","0","12","32","32","38","45","50","47","38","23","12",,"23","29","32","30","30","32","32","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+91st+3rd","0","10","23","25","31","38","41","35","25","14",,"22","34","39","37","35","34","31","26","0","9","34","42","52","62","66","63","51","37","24",,"36","30","20","25","30","33","33","32","0","16","29","31","47","42","18","0","0","0","35","53","56","50","50","55","53","41","0","16","58","63","53","34","16","0","0","0","29","39","44","44","42","40","39","47","0","17","26","27","33","43","52","56","52","41","27",,"30","32","26","22","24","27","29","27","0","11","20","29","44","61","73","75","65","50","32",,"19","26","32","35","33","27","21","18","0","14","27","32","42","51","56","55","47","36","24",,"23","34","43","47","47","41","32","27","New York Sports Clubs"
"https://www.google.com/search?q=nysc+94th+broadway","0","3","23","22","26","33","39","38","30","17",,"14","34","45","37","24","20","22","23","0","3","26","30","30","35","50","72","75","51","21",,"9","21","33","38","33","25","21","22","0","20","26","25","29","33","29","19","0","0","44","56","47","38","37","38","35","30","0","0","35","36","39","41","35","20","0","0","18","41","47","33","26","29","33","35","0","10","13","14","23","41","57","60","47","28","12",,"17","26","34","38","38","34","26","18","0","6","24","24","28","40","59","71","63","41","19",,"14","24","33","35","31","27","26","25","0","6","24","32","41","50","57","64","61","40","17",,"12","20","29","35","36","32","26","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+astoria","0","9","24","24","29","37","43","43","35","23","11","16","14","14","18","23","28","29","26","0","3","29","29","33","42","52","55","50","38","24","12","17","23","17","21","29","34","35","33","0","10","32","33","33","27","19","0","0","0","20","33","47","54","53","46","37","32","0","9","24","27","29","25","17","0","0","0","19","27","33","37","39","38","32","26","0","9","20","23","31","43","54","57","51","38","23","11","30","38","23","20","23","25","24","22","0","5","22","23","31","47","65","75","69","51","29","14","20","33","25","18","20","23","25","23","0","7","26","26","32","42","53","57","53","42","28","16","27","32","17","16","21","26","28","27","New York Sports Clubs"
"https://www.google.com/search?q=nysc+avenue+a+3rd+street","0","4","32","29","29","34","42","42","29","13",,"11","20","26","29","28","27","29","32","0","2","30","27","27","33","47","61","63","49","28",,"9","22","28","24","22","24","28","30","0","0","35","34","50","26","0","0","0","0","18","35","47","44","40","43","48","46","0","0","29","41","38","20","0","0","0","0","12","28","43","48","50","52","43","29","0","5","23","26","31","39","50","54","49","35","23",,"13","25","32","28","20","16","17","20","0","8","23","32","48","62","71","75","69","47","22",,"14","20","26","29","29","26","23","20","0","9","20","20","25","38","54","65","62","48","29",,"20","26","26","23","21","22","23","22","New York Sports Clubs"
"https://www.google.com/search?q=nysc+7118+3rd+ave","0","2","19","23","32","37","34","34","34","23",,"7","16","27","40","47","45","35","24","0","9","24","26","39","58","74","75","59","36","18",,"15","23","32","39","42","41","35","29","0","0","29","29","26","16","0","0","0","0","23","53","65","58","53","45","35","28","0","0","29","35","35","24","0","0","0","0","18","46","61","46","29","27","29","28","0","5","26","20","26","41","57","65","60","44","26",,"13","21","25","29","40","50","50","39","0","13","22","19","26","42","60","71","68","52","32",,"31","35","32","40","50","52","44","32","0","14","21","21","29","46","65","75","71","56","36",,"23","23","29","39","44","43","37","28","New York Sports Clubs"
"https://www.google.com/search?q=nysc+bay+ridge+86th+street","0","8","17","23","30","34","30","22","13","5",,"30","13","17","21","23","21","17","15","0","12","22","30","45","57","60","51","34","18",,,"18","11","15","21","26","27","24","21","0","0","33","29","20","11","0","0","0","0","13","29","38","38","41","45","42","38","0","0","35","38","29","14","0","0","0","0","17","32","35","30","33","37","35","31","0","9","15","25","40","55","60","54","39","23",,,"25","14","14","18","20","18","15","13","0","7","15","27","45","60","62","59","55","40",,,"11","17","20","23","22","20","15","13","0","8","18","31","55","75","73","50","35","25",,,"12","17","22","25","25","23","20","16","New York Sports Clubs"
"https://www.google.com/search?q=nysc+brooklyn+belt","0","5","26","28","29","28","26","27","26","18",,"10","18","28","38","42","40","34","28","0","6","35","36","34","34","41","51","51","39","21",,"10","15","21","25","28","29","30","33","0","2","34","32","32","26","16","0","0","0","8","22","39","48","42","34","34","36","0","5","32","38","36","27","16","0","0","0","12","23","33","40","38","31","24","25","0","8","30","41","46","41","34","38","45","38","19",,"14","23","32","39","41","36","29","26","0","7","34","40","43","45","52","60","60","46","25",,"12","19","26","31","32","31","29","30","0","5","34","34","33","36","50","69","75","56","28",,"11","17","22","24","25","26","29","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+brooklyn+heights","0","2","19","17","19","27","32","23","11","0",,"19","29","12","14","18","20","21","20","0","6","15","22","37","55","63","54","34","15",,,"11","18","24","28","29","27","23","18","0","9","29","27","21","14","0","0","0","0","19","32","46","55","55","47","37","30","0","6","27","34","30","15","0","0","0","0","20","37","46","45","45","43","35","26","0","1","18","18","26","41","58","60","47","26",,,"7","24","29","20","17","20","21","20","0","7","19","20","33","56","71","63","38","16",,,"23","37","35","26","24","28","29","24","0","2","14","11","21","47","75","72","43","15",,,"30","37","14","18","23","26","24","20","New York Sports Clubs"
"https://www.google.com/search?q=nysc+96+boerum","0","7","23","25","32","39","44","40","29","17",,"13","20","26","32","35","35","32","27","0","7","21","23","33","45","56","57","46","30","16",,"12","19","25","31","33","33","28","23","0","0","45","40","31","20","0","0","0","0","20","38","51","53","46","41","43","46","0","0","43","39","29","17","0","0","0","0","17","30","45","55","55","49","43","41","0","12","22","26","38","54","66","65","51","32","16",,"20","23","22","24","28","29","28","24","0","8","24","27","38","55","71","75","63","43","23",,"12","18","24","29","33","33","31","27","0","9","28","29","35","48","61","65","55","38","20",,"17","25","28","26","23","24","27","29","New York Sports Clubs"
"https://www.google.com/search?q=nysc+forest+hills","0","6","23","20","23","29","35","37","32","23",,"17","27","29","28","29","32","32","28","0","3","35","33","29","32","45","57","54","36","15",,"8","18","30","36","35","30","29","32","0","10","28","31","43","43","27","0","0","0","25","44","57","56","46","39","37","32","0","10","29","35","36","30","20","0","0","0","24","39","49","50","44","35","26","25","0","5","20","21","29","41","54","58","50","34","18",,"14","26","31","28","26","26","26","23","0","5","24","34","46","56","62","68","64","44","21",,"11","17","25","30","31","27","22","20","0","10","29","31","32","38","56","75","71","44","17",,"17","26","32","32","29","25","23","25","New York Sports Club"
"https://www.google.com/search?q=nysc+glendale+the+shops+at+atlas+park","0","6","19","24","27","27","28","30","26","14",,"13","23","33","38","36","29","20","17","0","28","30","42","54","60","54","41","25","12",,,"17","25","39","48","46","38","28","24","0","0","18","16","15","11","0","0","0","0","21","40","51","48","39","34","31","25","0","0","26","27","30","21","0","0","0","0","33","57","56","35","25","29","33","31","0","9","21","32","47","59","62","55","41","26",,,"15","26","37","44","43","34","24","18","0","18","30","38","51","68","75","66","45","24",,,"35","40","30","20","19","23","26","28","0","9","34","38","40","47","56","54","38","18",,,"17","26","33","35","30","24","21","26","New York Sports Clubs"
