"URL","histogramsData/Fr/0","histogramsData/Fr/1","histogramsData/Fr/10","histogramsData/Fr/11","histogramsData/Fr/12","histogramsData/Fr/13","histogramsData/Fr/14","histogramsData/Fr/15","histogramsData/Fr/16","histogramsData/Fr/17","histogramsData/Fr/18","histogramsData/Fr/2","histogramsData/Fr/3","histogramsData/Fr/4","histogramsData/Fr/5","histogramsData/Fr/6","histogramsData/Fr/7","histogramsData/Fr/8","histogramsData/Fr/9","histogramsData/Mo/0","histogramsData/Mo/1","histogramsData/Mo/10","histogramsData/Mo/11","histogramsData/Mo/12","histogramsData/Mo/13","histogramsData/Mo/14","histogramsData/Mo/15","histogramsData/Mo/16","histogramsData/Mo/17","histogramsData/Mo/18","histogramsData/Mo/19","histogramsData/Mo/2","histogramsData/Mo/3","histogramsData/Mo/4","histogramsData/Mo/5","histogramsData/Mo/6","histogramsData/Mo/7","histogramsData/Mo/8","histogramsData/Mo/9","histogramsData/Sa/0","histogramsData/Sa/1","histogramsData/Sa/10","histogramsData/Sa/11","histogramsData/Sa/12","histogramsData/Sa/13","histogramsData/Sa/14","histogramsData/Sa/15","histogramsData/Sa/16","histogramsData/Sa/17","histogramsData/Sa/2","histogramsData/Sa/3","histogramsData/Sa/4","histogramsData/Sa/5","histogramsData/Sa/6","histogramsData/Sa/7","histogramsData/Sa/8","histogramsData/Sa/9","histogramsData/Su/0","histogramsData/Su/1","histogramsData/Su/10","histogramsData/Su/11","histogramsData/Su/12","histogramsData/Su/13","histogramsData/Su/14","histogramsData/Su/15","histogramsData/Su/16","histogramsData/Su/17","histogramsData/Su/2","histogramsData/Su/3","histogramsData/Su/4","histogramsData/Su/5","histogramsData/Su/6","histogramsData/Su/7","histogramsData/Su/8","histogramsData/Su/9","histogramsData/Th/0","histogramsData/Th/1","histogramsData/Th/10","histogramsData/Th/11","histogramsData/Th/12","histogramsData/Th/13","histogramsData/Th/14","histogramsData/Th/15","histogramsData/Th/16","histogramsData/Th/17","histogramsData/Th/18","histogramsData/Th/19","histogramsData/Th/2","histogramsData/Th/3","histogramsData/Th/4","histogramsData/Th/5","histogramsData/Th/6","histogramsData/Th/7","histogramsData/Th/8","histogramsData/Th/9","histogramsData/Tu/0","histogramsData/Tu/1","histogramsData/Tu/10","histogramsData/Tu/11","histogramsData/Tu/12","histogramsData/Tu/13","histogramsData/Tu/14","histogramsData/Tu/15","histogramsData/Tu/16","histogramsData/Tu/17","histogramsData/Tu/18","histogramsData/Tu/19","histogramsData/Tu/2","histogramsData/Tu/3","histogramsData/Tu/4","histogramsData/Tu/5","histogramsData/Tu/6","histogramsData/Tu/7","histogramsData/Tu/8","histogramsData/Tu/9","histogramsData/We/0","histogramsData/We/1","histogramsData/We/10","histogramsData/We/11","histogramsData/We/12","histogramsData/We/13","histogramsData/We/14","histogramsData/We/15","histogramsData/We/16","histogramsData/We/17","histogramsData/We/18","histogramsData/We/19","histogramsData/We/2","histogramsData/We/3","histogramsData/We/4","histogramsData/We/5","histogramsData/We/6","histogramsData/We/7","histogramsData/We/8","histogramsData/We/9","placeName"
"https://www.google.com/search?q=nysc+38th+broadway","0","2","20","28","41","49","44","29","0","0",,"31","75","19","29","38","38","29","23","0","14","36","41","56","68","70","54","31","0",,,"31","36","28","20","26","31","36","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","8","24","33","46","57","55","39","22","0",,,"36","36","17","18","24","27","25","24","0","3","35","35","44","57","61","47","26","0",,,"23","44","33","26","33","40","41","40","0","15","31","44","56","59","52","38","23","0",,,"24","35","40","41","38","31","24","24","New York Sports Clubs"
"https://www.google.com/search?q=nysc+633+3rd+avenue","0","50","34","37","35","31","23","16","0","0",,"65","57","38","21","14","15","20","27","0","23","31","35","53","75","68","37","14","0",,,"35","29","20","20","23","26","29","29","0","0","27","0","0","0","0","0","0","0","12","27","44","48","37","21","23","41","0","0","26","0","0","0","0","0","0","0","8","15","21","23","18","12","18","32","0","29","42","47","51","54","54","51","45","0",,,"37","30","18","14","25","42","48","45","0","37","29","35","43","46","43","34","23","0",,,"46","40","24","15","18","29","35","32","0","38","32","35","49","59","56","40","20","0",,,"56","46","23","13","20","32","39","35","New York Sports Clubs"
"https://www.google.com/search?q=nysc+41st+street+theatre+district","0","11","25","39","50","48","32","15","0","0",,"22","17","11","14","19","20","19","18","0","5","25","35","57","75","68","40","15","0",,,"8","11","16","20","24","26","26","25","0","0","21","8","0","0","0","0","0","0","7","10","8","14","26","27","28","30","0","0","0","0","0","0","0","0","0","0","1","5","12","22","26","20","10","0","0","12","34","48","54","52","41","27","15","0",,,"19","25","24","18","11","9","11","21","0","10","25","36","58","70","58","32","11","0",,,"22","28","22","17","20","25","26","25","0","15","23","32","45","56","53","38","20","0",,,"23","23","17","15","17","20","22","21","New York Sports Clubs"
"https://www.google.com/search?q=nysc+44th+5th","0","8","15","24","30","24","13","5","0","0",,"47","28","9","13","15","15","11","11","0","24","5","13","32","53","47","24","8","0",,,"34","24","11","9","11","11","9","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7","5","16","37","48","35","15","3","0",,,"11","15","18","18","16","11","7","3","0","26","2","2","19","58","75","38","8","0",,,"41","26","9","8","9","11","9","5","0","9","5","15","41","62","53","23","5","0",,,"15","20","24","24","20","15","9","5","New York Sports Clubs"
"https://www.google.com/search?q=nysc+48th+2nd","0","0","49","44","35","26","18","26","45","42",,"13","36","35","26","32","42","49","53","0","11","60","47","42","53","68","69","56","35","16",,"26","35","27","20","27","47","64","69","0","0","31","38","31","16","0","0","0","0","7","20","40","51","47","31","18","20","0","0","27","44","49","35","0","0","0","0","13","26","31","31","36","42","31","18","0","23","42","45","45","43","39","34","30","25","21",,"29","34","36","32","30","30","34","38","0","0","64","56","55","59","65","65","53","35","18",,"18","53","23","14","27","44","59","65","0","0","69","56","45","40","42","49","55","53","45",,"9","13","18","29","44","60","71","75","New York Sports Clubs"
"https://www.google.com/search?q=nysc+48th+6th+rockefeller+center","0","11","32","30","32","39","35","20","0","0",,"26","35","27","14","13","21","30","34","0","17","20","21","30","53","75","69","42","0",,,"18","20","20","21","21","21","21","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10","24","23","23","39","72","60","21","0",,,"33","49","36","18","15","18","21","24","0","0","27","34","48","64","67","55","34","0",,,"11","16","20","23","26","27","27","26","0","0","30","30","37","46","50","48","41","0",,,"32","32","32","29","22","20","21","27","New York Sports Clubs"
"https://www.google.com/search?q=nysc+49th+broadway","0","8","32","34","42","49","45","29","14","0",,"49","47","17","21","29","34","37","35","0","11","38","41","58","74","69","43","17","0",,,"23","34","35","30","26","29","35","38","0","0","38","34","20","6","0","0","0","0","8","16","23","26","32","42","47","41","0","0","35","20","0","0","0","0","0","0","6","11","17","26","30","26","28","37","0","6","32","25","30","40","43","33","18","0",,,"22","39","37","25","27","39","48","44","0","18","30","35","48","58","53","35","16","0",,,"38","43","31","26","30","34","35","32","0","12","38","44","60","75","68","44","19","0",,,"20","23","20","15","19","29","38","39","New York Sports Clubs"
"https://www.google.com/search?q=nysc+51st+lexington","0","0","21","23","27","32","36","35","24","0",,"2","5","10","14","19","21","21","21","0","0","21","17","17","29","49","63","60","41","20",,"4","14","19","8","7","13","20","24","0","0","17","8","0","0","0","0","0","0","0","8","19","29","32","29","27","24","0","0","0","0","0","0","0","0","0","0","0","8","20","19","8","10","21","13","0","0","14","18","31","47","56","54","41","25","12",,"6","17","12","5","8","17","21","17","0","0","23","20","23","38","59","75","72","52","27",,"10","29","16","2","4","11","19","23","0","2","24","23","26","32","38","38","32","21","11",,"20","30","13","4","8","16","23","26","New York Sports Clubs"
"https://www.google.com/search?q=nysc+59th+park","0","4","26","23","26","32","44","43","28","11",,"6","10","14","18","21","24","27","27","0","6","32","23","29","49","65","56","32","11",,,"10","14","17","17","16","19","28","35","0","0","13","0","0","0","0","0","0","0","11","22","35","41","38","26","19","26","0","0","5","0","0","0","0","0","0","0","7","11","11","14","23","13","9","10","0","4","19","12","19","43","63","54","27","7",,,"9","12","13","13","15","22","30","29","0","2","21","17","20","40","70","75","47","16",,,"4","7","12","17","23","26","27","26","0","6","24","23","23","32","59","67","35","13",,,"9","11","14","17","20","22","23","24","New York Sports Clubs"
"https://www.google.com/search?q=nysc+62nd+broadway","0","5","18","18","23","35","44","38","22","0",,"11","14","12","11","14","18","21","21","0","5","27","19","19","35","60","75","64","38","15",,"14","18","15","11","12","20","30","33","0","0","15","17","20","19","12","0","0","0","9","23","28","21","18","20","21","18","0","0","22","23","28","28","17","0","0","0","1","8","34","47","24","11","15","21","0","1","18","18","24","39","60","67","53","27","10",,"3","5","8","11","14","17","18","18","0","11","25","28","35","47","62","71","64","47","31",,"11","12","14","15","17","19","21","23","0","14","25","27","36","50","61","62","50","32","15",,"20","17","9","8","14","20","25","27","New York Sports Clubs"
"https://www.google.com/search?q=nysc+63+west+end","0","0","24","16","12","26","68","75","30","0",,"12","18","18","20","26","30","32","30","0","8","24","22","24","28","34","41","36","24","14",,"10","14","16","18","22","24","24","24","0","0","30","26","20","14","8","0","0","0","14","20","26","26","24","22","24","28","0","0","24","24","22","18","14","0","0","0","8","20","12","6","22","30","18","22","0","3","18","21","21","18","18","21","26","21","12",,"7","13","18","20","20","15","13","13","0","8","16","16","24","28","30","38","38","26","10",,"14","20","28","32","34","32","28","22","0","6","24","22","26","34","42","42","36","26","14",,"10","16","24","30","36","36","34","28","New York Sports Clubs"
"https://www.google.com/search?q=nysc+23+w+73rd","0","4","24","16","14","26","45","50","32","13",,"13","26","32","32","36","40","40","33","0","5","24","24","32","52","69","67","53","45","32",,"8","12","16","20","24","26","26","26","0","0","14","24","38","36","23","0","0","0","9","44","75","65","65","64","43","20","0","0","38","36","32","26","21","0","0","0","11","25","44","55","52","41","38","36","0","6","26","24","24","29","39","56","62","51","31",,"12","21","26","27","26","24","26","26","0","6","28","24","21","23","35","59","74","60","33",,"11","17","24","31","36","38","38","33","0","8","23","23","29","44","57","62","53","36","19",,"12","16","21","25","28","29","28","25","New York Sports Clubs"
"https://www.google.com/search?q=nysc+76th+1st","0","22","32","41","49","54","54","50","39","26",,"32","41","46","44","38","31","26","26","0","22","28","32","39","49","56","58","53","41","29",,"31","38","45","48","47","42","36","31","0","31","53","58","51","35","19","0","0","0","48","65","75","73","62","48","40","42","0","24","32","25","29","39","28","0","0","0","34","43","52","58","60","56","50","41","0","23","35","32","34","46","62","71","65","48","27",,"37","47","45","37","31","31","36","37","0","26","36","37","39","44","53","62","65","55","38",,"52","65","52","33","26","27","32","35","0","21","34","36","37","41","51","64","68","57","36",,"33","41","44","40","35","31","30","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+7th+avenue+at+10th+street","0","2","35","39","30","30","52","75","68","37",,"7","15","26","31","27","19","14","20","0","0","27","30","34","44","54","59","49","31","15",,"1","5","16","31","39","35","27","24","0","0","17","26","26","12","0","0","0","0","12","24","39","50","53","44","30","19","0","0","16","23","26","17","0","0","0","0","8","14","19","24","27","26","22","17","0","5","30","37","45","48","51","47","37","24","13",,"15","30","39","35","24","17","17","24","0","1","38","37","35","39","47","50","44","29","14",,"5","16","31","44","45","38","34","37","0","1","30","34","38","46","53","50","35","17","7",,"4","11","22","32","38","35","29","27","New York Sports Clubs"
"https://www.google.com/search?q=nysc+80th+broadway","0","8","17","23","27","31","30","25","19","11",,"13","19","23","25","24","21","19","17","0","2","28","24","24","38","62","75","60","32","11",,"5","11","17","21","24","25","28","30","0","0","32","29","23","24","24","15","0","0","8","24","45","53","41","23","17","24","0","0","23","35","42","40","30","17","0","0","16","30","44","50","42","29","17","16","0","13","17","15","21","32","46","51","42","27","17",,"17","24","32","39","42","38","30","23","0","10","23","19","21","32","47","50","38","20","9",,"15","23","29","35","38","38","35","29","0","8","30","28","31","39","46","44","32","17","6",,"12","17","23","27","32","34","35","32","New York Sports Clubs"
"https://www.google.com/search?q=nysc+91st+3rd","0","6","33","34","43","56","59","49","31","15",,"22","38","40","37","43","49","48","41","0","7","37","48","60","68","73","75","71","57","36",,"14","23","33","38","38","35","30","31","0","21","34","42","50","45","26","0","0","0","40","56","60","58","54","51","44","35","0","17","59","68","62","43","22","0","0","0","32","42","47","51","56","53","48","49","0","17","24","28","37","51","63","68","60","43","24",,"30","39","40","34","27","24","24","24","0","12","24","35","50","64","72","72","63","49","33",,"22","31","38","41","37","29","23","20","0","12","32","36","44","53","58","59","53","41","29",,"20","30","39","46","48","45","39","34","New York Sports Clubs"
"https://www.google.com/search?q=nysc+94th+broadway","0","4","20","21","26","36","44","43","32","17",,"14","32","43","38","27","20","20","21","0","5","28","35","38","41","53","72","75","47","18",,"13","23","30","32","28","22","19","22","0","18","24","29","35","36","30","19","0","0","33","36","34","36","38","38","32","26","0","0","27","33","36","34","29","20","0","0","19","27","31","36","41","36","26","23","0","8","23","28","32","34","36","45","50","34","13",,"15","23","30","32","30","24","20","19","0","8","17","18","23","35","50","61","58","44","25",,"15","22","28","30","28","23","20","18","0","7","20","17","23","38","55","63","56","38","19",,"17","26","26","23","25","29","31","26","New York Sports Clubs"
"https://www.google.com/search?q=nysc+astoria","0","10","23","22","27","36","44","47","40","28","15","24","16","12","17","24","29","29","26","0","7","25","25","32","44","57","62","56","41","24","12","19","22","15","16","23","28","30","28","0","10","23","25","31","29","20","0","0","0","23","41","53","54","49","42","36","28","0","7","27","30","30","25","15","0","0","0","18","29","34","32","32","32","31","27","0","11","18","20","27","38","48","51","45","33","20","10","23","28","24","22","26","28","27","22","0","17","19","20","29","47","65","75","67","47","25","11","26","26","19","17","20","22","23","21","0","8","22","23","30","41","51","56","52","41","27","15","24","27","16","14","20","23","25","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+avenue+a+3rd+street","0","5","44","39","29","23","28","43","47","31",,"13","20","24","23","20","23","32","41","0","4","33","32","34","45","63","75","68","45","22",,"14","23","23","17","17","21","27","32","0","0","34","34","57","52","0","0","0","0","17","34","47","47","38","32","34","36","0","0","28","34","32","21","0","0","0","0","17","30","44","53","52","43","30","25","0","12","14","21","30","38","45","47","45","38","29",,"18","25","29","28","23","16","12","11","0","17","27","30","35","44","56","63","56","38","19",,"30","41","41","32","23","18","20","23","0","6","23","21","22","29","48","66","71","55","31",,"22","35","31","19","17","20","24","25","New York Sports Clubs"
"https://www.google.com/search?q=nysc+7118+3rd+ave","0","5","23","26","33","40","41","36","26","14",,"10","20","32","43","48","46","38","28","0","5","21","22","32","50","68","75","66","47","26",,"44","23","23","32","39","40","35","28","0","0","23","26","22","14","0","0","0","0","37","59","52","48","52","46","31","23","0","0","23","38","44","18","0","0","0","0","11","38","66","62","38","29","28","24","0","4","17","15","23","43","65","74","63","39","18",,"12","22","28","33","36","38","34","25","0","8","23","21","30","46","61","68","64","49","31",,"29","31","26","38","50","54","47","33","0","7","18","23","33","47","56","57","50","37","23",,"26","29","29","42","51","49","37","23","New York Sports Clubs"
"https://www.google.com/search?q=nysc+bay+ridge+86th+street","0","10","28","35","41","40","33","23","13","6",,"17","25","31","32","29","24","21","22","0","5","28","39","57","72","75","62","43","23",,,"9","14","20","27","31","31","27","24","0","0","34","33","28","14","0","0","0","0","7","26","47","46","41","49","51","41","0","0","38","39","31","17","0","0","0","0","10","23","38","47","46","41","38","38","0","11","16","29","49","66","69","57","36","18",,,"27","15","18","24","27","24","17","13","0","8","24","38","56","65","63","59","53","35",,,"14","21","26","29","28","24","19","18","0","19","28","39","58","72","72","56","33","14",,,"32","27","20","21","26","28","27","26","New York Sports Clubs"
"https://www.google.com/search?q=nysc+brooklyn+belt","0","5","26","26","34","44","48","44","32","20",,"11","20","32","44","52","51","43","32","0","5","39","38","38","41","48","56","56","46","29",,"10","17","25","32","38","40","41","40","0","8","44","47","41","26","14","0","0","0","17","29","41","48","47","41","37","38","0","1","29","22","29","38","29","0","0","0","8","24","48","58","46","32","33","36","0","4","39","46","48","41","34","40","53","52","33",,"9","17","26","34","39","40","36","35","0","8","38","41","42","44","57","74","75","50","22",,"14","23","32","37","38","36","33","34","0","7","32","29","29","36","49","62","64","53","34",,"11","16","22","28","34","37","38","36","New York Sports Clubs"
"https://www.google.com/search?q=nysc+brooklyn+heights","0","5","26","20","17","25","41","42","23","0",,"14","20","20","17","20","26","30","30","0","6","19","20","32","55","71","65","41","17",,,"17","32","38","34","28","26","25","23","0","12","23","30","35","23","0","0","0","0","23","35","43","47","47","44","35","25","0","9","36","39","30","15","0","0","0","0","17","27","38","44","45","39","32","31","0","6","19","19","27","41","51","52","42","27",,,"13","21","22","18","17","22","26","24","0","5","24","25","38","60","74","68","45","21",,,"15","26","29","25","24","28","31","29","0","14","11","10","20","47","74","75","49","20",,,"35","29","17","19","23","24","21","16","New York Sports Clubs"
"https://www.google.com/search?q=nysc+96+boerum","0","9","28","27","31","38","41","37","27","16",,"15","19","22","25","31","35","36","32","0","4","20","22","31","47","59","59","46","28","13",,"8","13","20","25","29","30","27","23","0","0","38","32","24","15","0","0","0","0","19","30","37","38","37","38","41","41","0","0","40","35","26","16","0","0","0","0","13","26","40","46","43","38","36","39","0","4","18","25","36","48","54","52","42","28","16",,"12","18","20","22","24","24","21","18","0","2","20","22","32","52","70","75","62","40","19",,"11","26","18","18","23","26","26","23","0","9","19","18","25","40","56","59","44","24","9",,"19","28","31","28","23","22","22","21","New York Sports Clubs"
"https://www.google.com/search?q=nysc+forest+hills","0","7","26","23","26","35","44","46","38","26",,"13","20","30","38","44","44","41","34","0","5","30","26","27","36","53","64","60","41","21",,"12","23","34","42","44","41","37","33","0","16","35","38","37","30","20","0","0","0","35","52","58","57","54","46","37","33","0","18","35","40","39","31","20","0","0","0","32","44","48","49","44","36","30","30","0","4","22","22","30","45","60","64","53","34","17",,"12","24","28","26","24","26","27","24","0","3","26","27","38","55","71","75","62","41","22",,"10","21","31","35","35","34","32","29","0","8","26","26","34","49","65","72","65","48","28",,"23","32","28","23","26","32","33","30","New York Sports Club"
"https://www.google.com/search?q=nysc+glendale+the+shops+at+atlas+park","0","4","19","23","29","33","35","37","32","19",,"8","17","27","35","38","35","27","20","0","5","26","40","59","72","68","48","26","11",,,"14","29","42","49","46","36","27","23","0","0","23","22","20","13","0","0","0","0","15","35","53","53","41","33","30","28","0","0","26","38","39","20","0","0","0","0","17","53","73","50","28","29","32","27","0","13","19","30","46","59","60","50","33","17",,,"22","32","39","40","36","28","19","15","0","11","23","29","44","64","75","63","39","17",,,"22","32","35","32","28","26","24","23","0","15","28","35","39","44","49","46","32","17",,,"25","34","38","35","27","20","17","21","New York Sports Clubs"
